MementoDatetime,URIM,FollowerCount,AbsGrowth,RelGrowth,AbsPerGrowth,RelPerGrowth,AbsFolRate,RelFolRate
20191112041939,https://wayback.archive-it.org/all/20191112041939/https://twitter.com/dog_rates,8492717,8325244,1707,4971.1,0.02,0.06953,0.01693
20191112041939,https://web.archive.org/web/20191112041939/https://twitter.com/dog_rates,8492717,8325244,0,4971.1,0.0,0.06953,0.0
20191113040934,https://wayback.archive-it.org/all/20191113040934/https://twitter.com/dog_rates,8493951,8326478,1234,4971.83,0.01,0.06949,0.01438
20191113040934,https://web.archive.org/web/20191113040934/https://twitter.com/dog_rates,8493951,8326478,0,4971.83,0.0,0.06949,0.0
20191114043737,https://wayback.archive-it.org/all/20191114043737/https://twitter.com/dog_rates,8502211,8334738,8260,4976.77,0.1,0.06951,0.09378
20191115042015,https://wayback.archive-it.org/all/20191115042015/https://twitter.com/dog_rates,8508055,8340582,5844,4980.25,0.07,0.06951,0.06846
20191115042015,https://web.archive.org/web/20191115042015/https://twitter.com/dog_rates,8508055,8340582,0,4980.25,0.0,0.06951,0.0
20191116041941,https://wayback.archive-it.org/all/20191116041941/https://twitter.com/dog_rates,8510775,8343302,2720,4981.88,0.03,0.06948,0.03149
20191116041941,https://web.archive.org/web/20191116041941/https://twitter.com/dog_rates,8510775,8343302,0,4981.88,0.0,0.06948,0.0
20191117035342,https://wayback.archive-it.org/all/20191117035342/https://twitter.com/dog_rates,8512204,8344731,1429,4982.73,0.02,0.06944,0.01684
20191117035342,https://web.archive.org/web/20191117035342/https://twitter.com/dog_rates,8512204,8344731,0,4982.73,0.0,0.06944,0.0
20191118031058,https://wayback.archive-it.org/all/20191118031058/https://twitter.com/dog_rates,8513971,8346498,1767,4983.79,0.02,0.06941,0.02108
20191118031058,https://web.archive.org/web/20191118031058/https://twitter.com/dog_rates,8513971,8346498,0,4983.79,0.0,0.06941,0.0
20191119031858,https://wayback.archive-it.org/all/20191119031858/https://twitter.com/dog_rates,8516893,8349420,2922,4985.53,0.03,0.06938,0.03363
20191119031858,https://web.archive.org/web/20191119031858/https://twitter.com/dog_rates,8516893,8349420,0,4985.53,0.0,0.06938,0.0
20191119215143,https://wayback.archive-it.org/all/20191119215143/https://twitter.com/dog_rates,8520018,8352545,3125,4987.4,0.04,0.06937,0.04681
20191119215143,https://web.archive.org/web/20191119215143/https://twitter.com/dog_rates,8520018,8352545,0,4987.4,0.0,0.06937,0.0
20191120041135,https://wayback.archive-it.org/all/20191120041135/https://twitter.com/dog_rates,8522414,8354941,2396,4988.83,0.03,0.06938,0.10512
20191120041135,https://web.archive.org/web/20191120041135/https://twitter.com/dog_rates,8522414,8354941,0,4988.83,0.0,0.06938,0.0
20191121041639,https://wayback.archive-it.org/all/20191121041639/https://twitter.com/dog_rates,8533099,8365626,10685,4995.21,0.13,0.06942,0.12324
20191121041639,https://web.archive.org/web/20191121041639/https://twitter.com/dog_rates,8533099,8365626,0,4995.21,0.0,0.06942,0.0
20191122040610,https://wayback.archive-it.org/all/20191122040610/https://twitter.com/dog_rates,8538652,8371179,5553,4998.52,0.07,0.06941,0.06474
20191122040610,https://web.archive.org/web/20191122040610/https://twitter.com/dog_rates,8538652,8371179,0,4998.52,0.0,0.06941,0.0
20191122062420,https://web.archive.org/web/20191122062420/https://twitter.com/dog_rates,8538402,8370929,-250,4998.38,-0.0,0.06941,-0.03016
20191122093623,https://web.archive.org/web/20191122093623/https://twitter.com/dog_rates,8539525,8372052,1123,4999.05,0.01,0.06941,0.09746
20191122202019,https://web.archive.org/web/20191122202019/http://twitter.com:80/dog_rates,8543044,8375571,3519,5001.15,0.04,0.06942,0.09108
20191123031521,https://wayback.archive-it.org/all/20191123031521/https://twitter.com/dog_rates,8543044,8375571,0,5001.15,0.0,0.0694,0.0
20191123031521,https://web.archive.org/web/20191123031521/https://twitter.com/dog_rates,8543044,8375571,0,5001.15,0.0,0.0694,0.0
20191125050511,https://wayback.archive-it.org/all/20191125050511/https://twitter.com/dog_rates,8551431,8383958,8387,5006.16,0.1,0.06937,0.04675
20191125050511,https://web.archive.org/web/20191125050511/https://twitter.com/dog_rates,8551431,8383958,0,5006.16,0.0,0.06937,0.0
20191126024605,https://wayback.archive-it.org/all/20191126024605/https://twitter.com/dog_rates,8554235,8386762,2804,5007.83,0.03,0.06935,0.03592
20191126024605,https://web.archive.org/web/20191126024605/https://twitter.com/dog_rates,8554235,8386762,0,5007.83,0.0,0.06935,0.0
20191127040744,https://wayback.archive-it.org/all/20191127040744/https://twitter.com/dog_rates,8555734,8388261,1499,5008.72,0.02,0.06931,0.01642
20191127040744,https://web.archive.org/web/20191127040744/https://twitter.com/dog_rates,8555734,8388261,0,5008.72,0.0,0.06931,0.0
20191127183620,https://web.archive.org/web/20191127183620/https://twitter.com/dog_rates,8557970,8390497,2236,5010.06,0.03,0.0693,0.0429
20191128044405,https://wayback.archive-it.org/all/20191128044405/https://twitter.com/dog_rates,8560381,8392908,2411,5011.5,0.03,0.06929,0.06612
20191128044405,https://web.archive.org/web/20191128044405/https://twitter.com/dog_rates,8560381,8392908,0,5011.5,0.0,0.06929,0.0
20191128163110,https://web.archive.org/web/20191128163110/https://twitter.com/dog_rates,8560603,8393130,222,5011.63,0.0,0.06927,0.00523
20191129080402,https://wayback.archive-it.org/all/20191129080402/https://twitter.com/dog_rates,8562223,8394750,1620,5012.6,0.02,0.06925,0.02894
20191129080402,https://web.archive.org/web/20191129080402/https://twitter.com/dog_rates,8562223,8394750,0,5012.6,0.0,0.06925,0.0
20191130041722,https://wayback.archive-it.org/all/20191130041722/https://twitter.com/dog_rates,8563208,8395735,985,5013.19,0.01,0.06922,0.01353
20191130041722,https://web.archive.org/web/20191130041722/https://twitter.com/dog_rates,8563208,8395735,0,5013.19,0.0,0.06922,0.0
20191201010044,https://web.archive.org/web/20191201010044/https://twitter.com/dog_rates,8564404,8396931,1196,5013.9,0.01,0.06919,0.01603
20191201020815,https://web.archive.org/web/20191201020815/https://twitter.com/dog_rates,8564517,8397044,113,5013.97,0.0,0.06919,0.02789
20191201035341,https://web.archive.org/web/20191201035341/https://twitter.com/dog_rates,8564665,8397192,148,5014.06,0.0,0.06918,0.0234
20191201041302,https://wayback.archive-it.org/all/20191201041302/https://twitter.com/dog_rates,8564696,8397223,31,5014.08,0.0,0.06918,0.0267
20191201041302,https://web.archive.org/web/20191201041302/https://twitter.com/dog_rates,8564696,8397223,0,5014.08,0.0,0.06918,0.0
20191201081647,https://web.archive.org/web/20191201081647/https://twitter.com/dog_rates,8564835,8397362,139,5014.16,0.0,0.06918,0.0095
20191201160741,https://web.archive.org/web/20191201160741/https://twitter.com/dog_rates,8565243,8397770,408,5014.4,0.0,0.06916,0.01444
20191201183922,https://web.archive.org/web/20191201183922/https://twitter.com/dog_rates,8565431,8397958,188,5014.51,0.0,0.06916,0.02066
20191201230853,https://web.archive.org/web/20191201230853/https://twitter.com/dog_rates,8565666,8398193,235,5014.65,0.0,0.06915,0.01453
20191202032143,https://web.archive.org/web/20191202032143/https://twitter.com/dog_rates,8565153,8397680,-513,5014.35,-0.01,0.06914,-0.03382
20191202051255,https://wayback.archive-it.org/all/20191202051255/https://twitter.com/dog_rates,8565921,8398448,768,5014.81,0.01,0.06914,0.11511
20191202051255,https://web.archive.org/web/20191202051255/https://twitter.com/dog_rates,8565921,8398448,0,5014.81,0.0,0.06914,0.0
20191203035517,https://wayback.archive-it.org/all/20191203035517/https://twitter.com/dog_rates,8569344,8401871,3423,5016.85,0.04,0.06912,0.04188
20191203035517,https://web.archive.org/web/20191203035517/https://twitter.com/dog_rates,8569344,8401871,0,5016.85,0.0,0.06912,0.0
20191203114738,https://web.archive.org/web/20191203114738/https://twitter.com/dog_rates,8570769,8403296,1425,5017.7,0.02,0.06912,0.05028
20191204054310,https://wayback.archive-it.org/all/20191204054310/https://twitter.com/dog_rates,8572295,8404822,1526,5018.61,0.02,0.06909,0.02365
20191204054310,https://web.archive.org/web/20191204054310/https://twitter.com/dog_rates,8572295,8404822,0,5018.61,0.0,0.06909,0.0
20191205031526,https://wayback.archive-it.org/all/20191205031526/https://twitter.com/dog_rates,8574233,8406760,1938,5019.77,0.02,0.06907,0.02499
20191205031526,https://web.archive.org/web/20191205031526/https://twitter.com/dog_rates,8574233,8406760,0,5019.77,0.0,0.06907,0.0
20191206034701,https://wayback.archive-it.org/all/20191206034701/https://twitter.com/dog_rates,8575883,8408410,1650,5020.76,0.02,0.06903,0.01869
20191206034701,https://web.archive.org/web/20191206034701/https://twitter.com/dog_rates,8575883,8408410,0,5020.76,0.0,0.06903,0.0
20191207031133,https://wayback.archive-it.org/all/20191207031133/https://twitter.com/dog_rates,8575211,8407738,-672,5020.35,-0.01,0.06898,-0.00797
20191207031133,https://web.archive.org/web/20191207031133/https://twitter.com/dog_rates,8575211,8407738,0,5020.35,0.0,0.06898,0.0
20191208035711,https://wayback.archive-it.org/all/20191208035711/https://twitter.com/dog_rates,8575977,8408504,766,5020.81,0.01,0.06893,0.00859
20191208035711,https://web.archive.org/web/20191208035711/https://twitter.com/dog_rates,8575977,8408504,0,5020.81,0.0,0.06893,0.0
20191209035605,https://wayback.archive-it.org/all/20191209035605/https://twitter.com/dog_rates,8576955,8409482,978,5021.4,0.01,0.06889,0.01133
20191209035605,https://web.archive.org/web/20191209035605/https://twitter.com/dog_rates,8576955,8409482,0,5021.4,0.0,0.06889,0.0
20191210035911,https://wayback.archive-it.org/all/20191210035911/https://twitter.com/dog_rates,8578706,8411233,1751,5022.44,0.02,0.06886,0.02022
20191210035911,https://web.archive.org/web/20191210035911/https://twitter.com/dog_rates,8578706,8411233,0,5022.44,0.0,0.06886,0.0
20191211034633,https://wayback.archive-it.org/all/20191211034633/https://twitter.com/dog_rates,8579906,8412433,1200,5023.16,0.01,0.06882,0.01401
20191211034633,https://web.archive.org/web/20191211034633/https://twitter.com/dog_rates,8579906,8412433,0,5023.16,0.0,0.06882,0.0
20191211052743,https://web.archive.org/web/20191211052743/https://twitter.com/dog_rates,8579336,8411863,-570,5022.82,-0.01,0.06881,-0.0939
20191211131109,https://web.archive.org/web/20191211131109/https://twitter.com/dog_rates,8579670,8412197,334,5023.02,0.0,0.0688,0.01201
20191212031118,https://wayback.archive-it.org/all/20191212031118/https://twitter.com/dog_rates,8581114,8413641,1444,5023.88,0.02,0.06878,0.02865
20191212031118,https://web.archive.org/web/20191212031118/https://twitter.com/dog_rates,8581114,8413641,0,5023.88,0.0,0.06878,0.0
20191213034800,https://wayback.archive-it.org/all/20191213034800/https://twitter.com/dog_rates,8582993,8415520,1879,5025.0,0.02,0.06875,0.02121
20191213034800,https://web.archive.org/web/20191213034800/https://twitter.com/dog_rates,8582993,8415520,0,5025.0,0.0,0.06875,0.0
20191214034759,https://wayback.archive-it.org/all/20191214034759/https://twitter.com/dog_rates,8584177,8416704,1184,5025.71,0.01,0.06871,0.0137
20191214034759,https://web.archive.org/web/20191214034759/https://twitter.com/dog_rates,8584177,8416704,0,5025.71,0.0,0.06871,0.0
20191215033026,https://wayback.archive-it.org/all/20191215033026/https://twitter.com/dog_rates,8585330,8417857,1153,5026.4,0.01,0.06867,0.01351
20191215033026,https://web.archive.org/web/20191215033026/https://twitter.com/dog_rates,8585330,8417857,0,5026.4,0.0,0.06867,0.0
20191215163915,https://web.archive.org/web/20191215163915/https://twitter.com/dog_rates,8585202,8417729,-128,5026.32,-0.0,0.06864,-0.0027
20191216031010,https://wayback.archive-it.org/all/20191216031010/https://twitter.com/dog_rates,8586533,8419060,1331,5027.11,0.02,0.06863,0.03516
20191216031010,https://web.archive.org/web/20191216031010/https://twitter.com/dog_rates,8586533,8419060,0,5027.11,0.0,0.06863,0.0
20191217055713,https://wayback.archive-it.org/all/20191217055713/https://twitter.com/dog_rates,8588374,8420901,1841,5028.21,0.02,0.06859,0.01909
20191217055713,https://web.archive.org/web/20191217055713/https://twitter.com/dog_rates,8588374,8420901,0,5028.21,0.0,0.06859,0.0
20191218033612,https://wayback.archive-it.org/all/20191218033612/https://twitter.com/dog_rates,8589770,8422297,1396,5029.05,0.02,0.06856,0.01791
20191218033612,https://web.archive.org/web/20191218033612/https://twitter.com/dog_rates,8589770,8422297,0,5029.05,0.0,0.06856,0.0
20191219033655,https://wayback.archive-it.org/all/20191219033655/https://twitter.com/dog_rates,8590853,8423380,1083,5029.69,0.01,0.06852,0.01253
20191219130709,https://web.archive.org/web/20191219130709/https://twitter.com/dog_rates,8591112,8423639,259,5029.85,0.0,0.0685,0.00757
20191220040717,https://wayback.archive-it.org/all/20191220040717/https://twitter.com/dog_rates,8591945,8424472,833,5030.35,0.01,0.06848,0.01542
20191220040717,https://web.archive.org/web/20191220040717/https://twitter.com/dog_rates,8591945,8424472,0,5030.35,0.0,0.06848,0.0
20191221030017,https://wayback.archive-it.org/all/20191221030017/https://twitter.com/dog_rates,8592860,8425387,915,5030.89,0.01,0.06844,0.01111
20191221030017,https://web.archive.org/web/20191221030017/https://twitter.com/dog_rates,8592860,8425387,0,5030.89,0.0,0.06844,0.0
20191222024753,https://wayback.archive-it.org/all/20191222024753/https://twitter.com/dog_rates,8593772,8426299,912,5031.44,0.01,0.0684,0.01065
20191222024753,https://web.archive.org/web/20191222024753/https://twitter.com/dog_rates,8593772,8426299,0,5031.44,0.0,0.0684,0.0
20191223035643,https://wayback.archive-it.org/all/20191223035643/https://twitter.com/dog_rates,8594627,8427154,855,5031.95,0.01,0.06836,0.00944
20191224001247,https://web.archive.org/web/20191224001247/https://twitter.com/dog_rates,8595269,8427796,642,5032.33,0.01,0.06832,0.0088
20191224035149,https://wayback.archive-it.org/all/20191224035149/https://twitter.com/dog_rates,8595374,8427901,105,5032.39,0.0,0.06832,0.00799
20191224035149,https://web.archive.org/web/20191224035149/https://twitter.com/dog_rates,8595374,8427901,0,5032.39,0.0,0.06832,0.0
20191224074755,https://web.archive.org/web/20191224074755/https://twitter.com/dog_rates,8595442,8427969,68,5032.43,0.0,0.06831,0.0048
20191225035335,https://wayback.archive-it.org/all/20191225035335/https://twitter.com/dog_rates,8596688,8429215,1246,5033.18,0.01,0.06828,0.01722
20191225035335,https://web.archive.org/web/20191225035335/https://twitter.com/dog_rates,8596688,8429215,0,5033.18,0.0,0.06828,0.0
20191226034333,https://wayback.archive-it.org/all/20191226034333/https://twitter.com/dog_rates,8597857,8430384,1169,5033.88,0.01,0.06824,0.01363
20191226034333,https://web.archive.org/web/20191226034333/https://twitter.com/dog_rates,8597857,8430384,0,5033.88,0.0,0.06824,0.0
20191226174412,https://web.archive.org/web/20191226174412/https://twitter.com/dog_rates,8597954,8430481,97,5033.93,0.0,0.06822,0.00192
20191227034551,https://wayback.archive-it.org/all/20191227034551/https://twitter.com/dog_rates,8598764,8431291,810,5034.42,0.01,0.0682,0.02244
20191227034551,https://web.archive.org/web/20191227034551/https://twitter.com/dog_rates,8598764,8431291,0,5034.42,0.0,0.0682,0.0
20191228030846,https://wayback.archive-it.org/all/20191228030846/https://twitter.com/dog_rates,8600260,8432787,1496,5035.31,0.02,0.06817,0.01777
20191228030846,https://web.archive.org/web/20191228030846/https://twitter.com/dog_rates,8600260,8432787,0,5035.31,0.0,0.06817,0.0
20191229033343,https://wayback.archive-it.org/all/20191229033343/https://twitter.com/dog_rates,8601461,8433988,1201,5036.03,0.01,0.06813,0.01366
20191230034131,https://wayback.archive-it.org/all/20191230034131/https://twitter.com/dog_rates,8601744,8434271,283,5036.2,0.0,0.06808,0.00326
20191230034131,https://web.archive.org/web/20191230034131/https://twitter.com/dog_rates,8601744,8434271,0,5036.2,0.0,0.06808,0.0
20191231035513,https://wayback.archive-it.org/all/20191231035513/https://twitter.com/dog_rates,8602067,8434594,323,5036.39,0.0,0.06804,0.0037
20191231035513,https://web.archive.org/web/20191231035513/https://twitter.com/dog_rates,8602067,8434594,0,5036.39,0.0,0.06804,0.0
20200101031028,https://wayback.archive-it.org/all/20200101031028/https://twitter.com/dog_rates,8603560,8436087,1493,5037.28,0.02,0.068,0.01783
20200101031028,https://web.archive.org/web/20200101031028/https://twitter.com/dog_rates,8603560,8436087,0,5037.28,0.0,0.068,0.0
20200101113146,https://web.archive.org/web/20200101113146/https://twitter.com/dog_rates,8603460,8435987,-100,5037.22,-0.0,0.06799,-0.00332
20200102034552,https://wayback.archive-it.org/all/20200102034552/https://twitter.com/dog_rates,8605666,8438193,2206,5038.54,0.03,0.06797,0.03774
20200103034458,https://wayback.archive-it.org/all/20200103034458/https://twitter.com/dog_rates,8606408,8438935,742,5038.98,0.01,0.06793,0.00859
20200103034458,https://web.archive.org/web/20200103034458/https://twitter.com/dog_rates,8606408,8438935,0,5038.98,0.0,0.06793,0.0
20200104030919,https://wayback.archive-it.org/all/20200104030919/https://twitter.com/dog_rates,8607493,8440020,1085,5039.63,0.01,0.06789,0.01288
20200104030919,https://web.archive.org/web/20200104030919/https://twitter.com/dog_rates,8607493,8440020,0,5039.63,0.0,0.06789,0.0
20200105194339,https://wayback.archive-it.org/all/20200105194339/https://twitter.com/dog_rates,8608920,8441447,1427,5040.48,0.02,0.06783,0.00977
20200105194339,https://web.archive.org/web/20200105194339/https://twitter.com/dog_rates,8608920,8441447,0,5040.48,0.0,0.06783,0.0
20200106031453,https://wayback.archive-it.org/all/20200106031453/https://twitter.com/dog_rates,8609196,8441723,276,5040.65,0.0,0.06781,0.01019
20200106031453,https://web.archive.org/web/20200106031453/https://twitter.com/dog_rates,8609196,8441723,0,5040.65,0.0,0.06781,0.0
20200107042013,https://wayback.archive-it.org/all/20200107042013/https://twitter.com/dog_rates,8610958,8443485,1762,5041.7,0.02,0.06778,0.01951
20200107042013,https://web.archive.org/web/20200107042013/https://twitter.com/dog_rates,8610958,8443485,0,5041.7,0.0,0.06778,0.0
20200108041100,https://wayback.archive-it.org/all/20200108041100/https://twitter.com/dog_rates,8612293,8444820,1335,5042.5,0.02,0.06774,0.01555
20200108041100,https://web.archive.org/web/20200108041100/https://twitter.com/dog_rates,8612293,8444820,0,5042.5,0.0,0.06774,0.0
20200109034349,https://wayback.archive-it.org/all/20200109034349/https://twitter.com/dog_rates,8612918,8445445,625,5042.87,0.01,0.0677,0.00737
20200109034349,https://web.archive.org/web/20200109034349/https://twitter.com/dog_rates,8612918,8445445,0,5042.87,0.0,0.0677,0.0
20200110041154,https://wayback.archive-it.org/all/20200110041154/https://twitter.com/dog_rates,8613814,8446341,896,5043.4,0.01,0.06766,0.01017
20200111030056,https://wayback.archive-it.org/all/20200111030056/https://twitter.com/dog_rates,8615855,8448382,2041,5044.62,0.02,0.06763,0.02485
20200111030056,https://web.archive.org/web/20200111030056/https://twitter.com/dog_rates,8615855,8448382,0,5044.62,0.0,0.06763,0.0
20200112032526,https://wayback.archive-it.org/all/20200112032526/https://twitter.com/dog_rates,8616596,8449123,741,5045.07,0.01,0.06759,0.00843
20200112032526,https://web.archive.org/web/20200112032526/https://twitter.com/dog_rates,8616596,8449123,0,5045.07,0.0,0.06759,0.0
20200113025004,https://wayback.archive-it.org/all/20200113025004/https://twitter.com/dog_rates,8617113,8449640,517,5045.37,0.01,0.06755,0.00613
20200113025004,https://web.archive.org/web/20200113025004/https://twitter.com/dog_rates,8617113,8449640,0,5045.37,0.0,0.06755,0.0
20200113043225,https://web.archive.org/web/20200113043225/https://twitter.com/dog_rates,8617139,8449666,26,5045.39,0.0,0.06755,0.00423
20200113134232,https://web.archive.org/web/20200113134232/https://twitter.com/dog_rates,8617300,8449827,161,5045.49,0.0,0.06753,0.00488
20200114040135,https://wayback.archive-it.org/all/20200114040135/https://twitter.com/dog_rates,8618050,8450577,750,5045.93,0.01,0.06751,0.01455
20200114040135,https://web.archive.org/web/20200114040135/https://twitter.com/dog_rates,8618050,8450577,0,5045.93,0.0,0.06751,0.0
20200115034434,https://wayback.archive-it.org/all/20200115034434/https://twitter.com/dog_rates,8619695,8452222,1645,5046.92,0.02,0.06748,0.01927
20200115034434,https://web.archive.org/web/20200115034434/https://twitter.com/dog_rates,8619695,8452222,0,5046.92,0.0,0.06748,0.0
20200116041959,https://wayback.archive-it.org/all/20200116041959/https://twitter.com/dog_rates,8623908,8456435,4213,5049.43,0.05,0.06746,0.04759
20200116041959,https://web.archive.org/web/20200116041959/https://twitter.com/dog_rates,8623908,8456435,0,5049.43,0.0,0.06746,0.0
20200122013755,https://web.archive.org/web/20200122013755/http://twitter.com:80/dog_rates,8623908,8456435,0,5049.43,0.0,0.06719,0.0
20200205012408,https://web.archive.org/web/20200205012408/https://twitter.com/dog_rates,8647703,8480230,23795,5063.64,0.28,0.06674,0.01969
20200211002947,https://web.archive.org/web/20200211002947/https://twitter.com/dog_rates,8654750,8487277,7047,5067.85,0.08,0.06652,0.01368
20200217094047,https://web.archive.org/web/20200217094047/http://twitter.com/dog_rates,8666189,8498716,11439,5074.68,0.13,0.06633,0.02074
20200217094048,https://web.archive.org/web/20200217094048/https://twitter.com/dog_rates,8666189,8498716,0,5074.68,0.0,0.06633,0.0
20200223232037,https://web.archive.org/web/20200223232037/https://twitter.com/dog_rates,8673954,8506481,7765,5079.31,0.09,0.06609,0.01368
20200225001657,https://web.archive.org/web/20200225001657/https://twitter.com/dog_rates,8675603,8508130,1649,5080.3,0.02,0.06606,0.01837
20200226011138,https://web.archive.org/web/20200226011138/https://twitter.com/dog_rates,8677309,8509836,1706,5081.32,0.02,0.06603,0.01902
20200227020634,https://web.archive.org/web/20200227020634/https://twitter.com/dog_rates,8679389,8511916,2080,5082.56,0.02,0.066,0.02319
20200229035040,https://web.archive.org/web/20200229035040/https://twitter.com/dog_rates,8681832,8514359,2443,5084.02,0.03,0.06593,0.01364
20200301034823,https://web.archive.org/web/20200301034823/https://twitter.com/dog_rates,8682772,8515299,940,5084.58,0.01,0.06589,0.0109
20200303070112,https://web.archive.org/web/20200303070112/https://twitter.com/dog_rates,8685236,8517763,2464,5086.05,0.03,0.06581,0.01336
20200304061645,https://web.archive.org/web/20200304061645/https://twitter.com/dog_rates,8688465,8520992,3229,5087.98,0.04,0.0658,0.03856
20200305061817,https://web.archive.org/web/20200305061817/https://twitter.com/dog_rates,8691718,8524245,3253,5089.92,0.04,0.06578,0.03761
20200306073607,https://web.archive.org/web/20200306073607/https://twitter.com/dog_rates,8694120,8526647,2402,5091.36,0.03,0.06575,0.02638
20200306164210,https://web.archive.org/web/20200306164210/https://twitter.com/dog_rates,8694763,8527290,643,5091.74,0.01,0.06574,0.01963
20200307081911,https://web.archive.org/web/20200307081911/https://twitter.com/dog_rates,8695790,8528317,1027,5092.35,0.01,0.06572,0.01827
20200307213417,https://web.archive.org/web/20200307213417/https://twitter.com/dog_rates,8696195,8528722,405,5092.6,0.0,0.0657,0.00849
20200309010742,https://web.archive.org/web/20200309010742/https://twitter.com/dog_rates,8697510,8530037,1315,5093.38,0.02,0.06566,0.01375
20200315174859,https://web.archive.org/web/20200315174859/https://twitter.com/dog_rates,8714475,8547002,16965,5103.51,0.2,0.0655,0.02933
20200316024231,https://web.archive.org/web/20200316024231/https://twitter.com/dog_rates,8714967,8547494,492,5103.8,0.01,0.06548,0.01537
20200316135909,https://web.archive.org/web/20200316135909/https://twitter.com/dog_rates,8715177,8547704,210,5103.93,0.0,0.06547,0.00517
20200318010204,https://web.archive.org/web/20200318010204/https://twitter.com/dog_rates,8717292,8549819,2115,5105.19,0.02,0.06542,0.01676
20200325133643,https://web.archive.org/web/20200325133643/https://twitter.com/dog_rates,8729552,8562079,12260,5112.51,0.14,0.06519,0.01886
20200328154022,https://web.archive.org/web/20200328154022/https://twitter.com/dog_rates,8730679,8563206,1127,5113.19,0.01,0.06506,0.00423
20200330044257,https://web.archive.org/web/20200330044257/https://twitter.com/dog_rates,8731244,8563771,565,5113.52,0.01,0.065,0.00424
20200407114828,https://web.archive.org/web/20200407114828/https://twitter.com/dog_rates,8747225,8579752,15981,5123.07,0.18,0.06477,0.0223
20200408192845,https://web.archive.org/web/20200408192845/https://twitter.com/dog_rates,8751404,8583931,4179,5125.56,0.05,0.06475,0.03665
20200409123914,https://web.archive.org/web/20200409123914/https://twitter.com/dog_rates,8752248,8584775,844,5126.07,0.01,0.06472,0.01365
20200412173026,https://web.archive.org/web/20200412173026/https://twitter.com/dog_rates,8757866,8590393,5618,5129.42,0.06,0.06463,0.02031
20200413082243,https://web.archive.org/web/20200413082243/https://twitter.com/dog_rates,8757977,8590504,111,5129.49,0.0,0.06461,0.00207
20200413142912,https://web.archive.org/web/20200413142912/https://twitter.com/dog_rates,8758098,8590625,121,5129.56,0.0,0.0646,0.0055
20200415163809,https://web.archive.org/web/20200415163809/https://twitter.com/dog_rates,8761354,8593881,3256,5131.5,0.04,0.06453,0.01804
20200418083324,https://web.archive.org/web/20200418083324/https://twitter.com/dog_rates,8762297,8594824,943,5132.07,0.01,0.06443,0.0041
20200418184335,https://web.archive.org/web/20200418184335/https://twitter.com/dog_rates,8762263,8594790,-34,5132.05,-0.0,0.06441,-0.00093
20200418184910,https://web.archive.org/web/20200418184910/https://twitter.com/dog_rates,8762200,8594727,-63,5132.01,-0.0,0.06441,-0.18806
20200419181214,https://web.archive.org/web/20200419181214/https://twitter.com/dog_rates,8763140,8595667,940,5132.57,0.01,0.06438,0.01117
20200421004718,https://web.archive.org/web/20200421004718/https://twitter.com/dog_rates,8762317,8594844,-823,5132.08,-0.01,0.06432,-0.00747
20200421220856,https://web.archive.org/web/20200421220856/https://twitter.com/dog_rates,8762079,8594606,-238,5131.94,-0.0,0.06428,-0.0031
20200422222514,https://web.archive.org/web/20200422222514/https://twitter.com/dog_rates,8763701,8596228,1622,5132.9,0.02,0.06425,0.01856
20200426184859,https://web.archive.org/web/20200426184859/https://twitter.com/dog_rates,8768671,8601198,4970,5135.87,0.06,0.06413,0.01494
20200427053634,https://web.archive.org/web/20200427053634/https://twitter.com/dog_rates,8768525,8601052,-146,5135.78,-0.0,0.06411,-0.00376
20200428031413,https://web.archive.org/web/20200428031413/https://twitter.com/dog_rates,8768899,8601426,374,5136.01,0.0,0.06407,0.0048
20200428105819,https://web.archive.org/web/20200428105819/https://twitter.com/dog_rates,8768894,8601421,-5,5136.0,-0.0,0.06406,-0.00018
20200429083821,https://web.archive.org/web/20200429083821/https://twitter.com/dog_rates,8768085,8600612,-809,5135.52,-0.01,0.06402,-0.01037
20200430060359,https://web.archive.org/web/20200430060359/https://twitter.com/dog_rates,8769227,8601754,1142,5136.2,0.01,0.06399,0.0148
20200503065812,https://web.archive.org/web/20200503065812/https://twitter.com/dog_rates,8770418,8602945,1191,5136.91,0.01,0.06387,0.00454
20200503084504,https://web.archive.org/web/20200503084504/https://twitter.com/dog_rates,8769725,8602252,-693,5136.5,-0.01,0.06386,-0.10808
20200504093039,https://web.archive.org/web/20200504093039/https://twitter.com/dog_rates,8769485,8602012,-240,5136.36,-0.0,0.06382,-0.00269
20200508081925,https://web.archive.org/web/20200508081925/https://twitter.com/dog_rates,8773551,8606078,4066,5138.79,0.05,0.06369,0.01191
20200510141426,https://web.archive.org/web/20200510141426/https://twitter.com/dog_rates,8773612,8606139,61,5138.82,0.0,0.0636,0.00031
20200510210747,https://web.archive.org/web/20200510210747/https://twitter.com/dog_rates,8773516,8606043,-96,5138.76,-0.0,0.06359,-0.00387
20200511100816,https://web.archive.org/web/20200511100816/https://twitter.com/dog_rates,8774529,8607056,1013,5139.37,0.01,0.06357,0.02163
20200516162913,https://web.archive.org/web/20200516162913/https://twitter.com/dog_rates,8779998,8612525,5469,5142.63,0.06,0.0634,0.01202
20200517222305,https://web.archive.org/web/20200517222305/https://twitter.com/dog_rates,8779527,8612054,-471,5142.35,-0.01,0.06335,-0.00438
20200517225446,https://web.archive.org/web/20200517225446/https://twitter.com/dog_rates,8780156,8612683,629,5142.73,0.01,0.06335,0.33088
